"state","ChainID","LOCATION","Mild","Moderate","Frequent","AudienceTotal"
"CA","1353143788691785409","America's Best Value Inn","0","0","1","908"
"CA","1353143788691785409","America's Best Value Inn","0","1","0","2297"
"CA","1353143788691785409","America's Best Value Inn","1","0","0","12649"
"CA","1353143788691785414","Bass Pro Shops","0","0","1","10"
"CA","1353143788691785414","Bass Pro Shops","0","1","0","36"
"CA","1353143788691785414","Bass Pro Shops","1","0","0","574"
"CA","1353143788691785415","Lids","0","0","1","2723"
"CA","1353143788691785415","Lids","0","1","0","9189"
"CA","1353143788691785415","Lids","1","0","0","34392"
"CA","1353143788691785426","Postal Connections","0","0","1","58"
"CA","1353143788691785426","Postal Connections","0","1","0","219"
"CA","1353143788691785426","Postal Connections","1","0","0","1510"
"CA","1353143788700174040","Ashley Furniture HomeStore","0","0","1","160"
"CA","1353143788700174040","Ashley Furniture HomeStore","0","1","0","497"
"CA","1353143788700174040","Ashley Furniture HomeStore","1","0","0","3481"
"CA","1353143788700174047","76","0","0","1","2009"
"CA","1353143788700174047","76","0","1","0","10116"
"CA","1353143788700174047","76","1","0","0","67661"
"CA","1353143788700174053","Rite Aid","0","0","1","21591"
"CA","1353143788700174053","Rite Aid","0","1","0","50900"
"CA","1353143788700174053","Rite Aid","1","0","0","162917"
"CA","1353143788700174057","Journeys","0","0","1","2623"
"CA","1353143788700174057","Journeys","0","1","0","9537"
"CA","1353143788700174057","Journeys","1","0","0","39218"
"CA","1353143788700174062","Hot Topic","0","0","1","2543"
"CA","1353143788700174062","Hot Topic","0","1","0","9804"
"CA","1353143788700174062","Hot Topic","1","0","0","41804"
"CA","1353143788700174066","Cellular One","0","0","1","33"
"CA","1353143788700174066","Cellular One","0","1","0","118"
"CA","1353143788700174066","Cellular One","1","0","0","963"
"CA","1353143788708562676","Ramada Inn","0","0","1","902"
"CA","1353143788708562676","Ramada Inn","0","1","0","2984"
"CA","1353143788708562676","Ramada Inn","1","0","0","15119"
"CA","1353143788708562678","Sport Chalet","0","0","1","214"
"CA","1353143788708562678","Sport Chalet","0","1","0","799"
"CA","1353143788708562678","Sport Chalet","1","0","0","6259"
"CA","1353143788708562692","PostalAnnex+","0","0","1","1416"
"CA","1353143788708562692","PostalAnnex+","0","1","0","4133"
"CA","1353143788708562692","PostalAnnex+","1","0","0","17920"
"CA","1353143788716951312","Wells Fargo Bank","0","0","1","6942"
"CA","1353143788716951312","Wells Fargo Bank","0","1","0","21149"
"CA","1353143788716951312","Wells Fargo Bank","1","0","0","80413"
"CA","1353143788716951317","Outback Steakhouse","0","0","1","677"
"CA","1353143788716951317","Outback Steakhouse","0","1","0","2957"
"CA","1353143788716951317","Outback Steakhouse","1","0","0","18111"
"CA","1353143788716951321","DIRECT SAT TV","0","0","1","228"
"CA","1353143788716951321","DIRECT SAT TV","0","1","0","1069"
"CA","1353143788716951321","DIRECT SAT TV","1","0","0","7671"
"CA","1353143788716951324","24 Hour Fitness","0","0","1","5218"
"CA","1353143788716951324","24 Hour Fitness","0","1","0","10095"
"CA","1353143788716951324","24 Hour Fitness","1","0","0","39819"
"CA","1353143788716951325","Meineke Car Care Center","0","0","1","250"
"CA","1353143788716951325","Meineke Car Care Center","0","1","0","614"
"CA","1353143788716951325","Meineke Car Care Center","1","0","0","5176"
"CA","1353143788716951337","Red Roof Inn","0","0","1","418"
"CA","1353143788716951337","Red Roof Inn","0","1","0","1206"
"CA","1353143788716951337","Red Roof Inn","1","0","0","6615"
"CA","1353143788725339946","Spencer's","0","0","1","1128"
"CA","1353143788725339946","Spencer's","0","1","0","4255"
"CA","1353143788725339946","Spencer's","1","0","0","15601"
"CA","1353143788725339950","Domino's Pizza","0","0","1","1241"
"CA","1353143788725339950","Domino's Pizza","0","1","0","5157"
"CA","1353143788725339950","Domino's Pizza","1","0","0","33217"
"CA","1353143788725339953","Shell Food Mart","0","0","1","26"
"CA","1353143788725339953","Shell Food Mart","0","1","0","145"
"CA","1353143788725339953","Shell Food Mart","1","0","0","1568"
"CA","1353143788725339961","Hampton Inn by Hilton","0","0","1","1110"
"CA","1353143788725339961","Hampton Inn by Hilton","0","1","0","4091"
"CA","1353143788725339961","Hampton Inn by Hilton","1","0","0","18743"
"CA","1353143788725339967","Waffle House","0","0","1","11"
"CA","1353143788725339967","Waffle House","0","1","0","45"
"CA","1353143788725339967","Waffle House","1","0","0","407"
"CA","1353143788725339968","DHL","0","1","0","10"
"CA","1353143788725339968","DHL","1","0","0","37"
"CA","1353143788725339969","Play It Again Sports","0","0","1","109"
"CA","1353143788725339969","Play It Again Sports","0","1","0","418"
"CA","1353143788725339969","Play It Again Sports","1","0","0","3120"
"CA","1353143788725339970","Buffalo Wild Wings","0","0","1","189"
"CA","1353143788725339970","Buffalo Wild Wings","0","1","0","1048"
"CA","1353143788725339970","Buffalo Wild Wings","1","0","0","10326"
"CA","1353143788733728590","Walmart Neighborhood Market","0","0","1","775"
"CA","1353143788733728590","Walmart Neighborhood Market","0","1","0","2097"
"CA","1353143788733728590","Walmart Neighborhood Market","1","0","0","8378"
"CA","1353143788733728591","T.G.I. Friday's","0","0","1","86"
"CA","1353143788733728591","T.G.I. Friday's","0","1","0","551"
"CA","1353143788733728591","T.G.I. Friday's","1","0","0","5517"
"CA","1353143788733728592","CARQUEST Auto Parts","0","0","1","85"
"CA","1353143788733728592","CARQUEST Auto Parts","0","1","0","297"
"CA","1353143788733728592","CARQUEST Auto Parts","1","0","0","2392"
"CA","1353143788733728594","Embassy Suites","0","0","1","536"
"CA","1353143788733728594","Embassy Suites","0","1","0","2086"
"CA","1353143788733728594","Embassy Suites","1","0","0","8189"
"CA","1353143788733728595","Ritz-Carlton","0","0","1","163"
"CA","1353143788733728595","Ritz-Carlton","0","1","0","623"
"CA","1353143788733728595","Ritz-Carlton","1","0","0","2821"
"CA","1353143788733728600","Smoothie King","0","0","1","15"
"CA","1353143788733728600","Smoothie King","0","1","0","52"
